news_text_content,news_title,category,news_id
wilkin garcia peguero alias mantequilla aseguro que hay empresas internacionales interesadas en su proyecto y que ha establecido alianzas estrategicas con empresarios del mundo para el desarrollo de sabana grande de boya dijo que el productor mas grande de puerto rico realizara una pelicula en el municipio como promesa de politico en campana dijo con conmocion lo que viene es grande para sabana vienen grandes empresas viene progreso viene prosperidad al acudir a realizar pagos a sus clientes les afirmo a traves de un altoparlante que durante su ausencia estuvo de reuniones en reuniones disenando nuevos proyectos para sabana grande de boya garantizo que las personas que han confiando en su negocio inversiones world wide tienen su dinero seguro aqui no hay forma de quedarle mal a nadie su cuarto estan garantizados este es el mejor proyecto del planeta tierra disenado por un joven que salio con un sueno de un municipio olvidado dijo ante la pregunta de que que esta pasando con programas de television que quieren entrevistarlo respondio que su cerebro ha sido sometido a la presion mas grande que un ser humano pueda aguantar pero que continua firme por amor a su pueblo dijo que no pagaria todo el dinero que debe de un golpe para no descapitalizar el proyecto recibimos fondos de los bancos que no utilizamos no tenemos ganancias necesitamos tiempo para que ustedes vayan recibiendo su dinero de manera proporcional un dia le tocara a uno y un dia a otros y como nosotros empezamos recuerden que a todo el mundo se le quedaba bien hasta que no empezaron a presionar ha sido dificil pero a nadie le vamos a quedar mal reitero lo que ha dicho en otras ocasiones de que su proyecto es cientifico un modelo matematico que si funciona y que no es piramidal,mantequilla dice ha realizado alianzas con empresas internacionales interesadas en sabana grande de boya,alianzas,bd8e363d-5fd4-4a0c-abe3-08795f76b8b5
kyndryl pone el foco en la integracion en la nube en la modernizacion del mainframe y en el aumento de la gestion de la infraestructura entre otros aspectos para tener exito un ano despues de su nacimiento como empresa independiente tras la escision de ibm michael cooney nov en el ano que ha transcurrido desde que se escindio de ibm y emergio como empresa independiente kyndryl ha dado grandes pasos para establecerse como un actor fundamental de la gestion de servicios de infraestructura no obstante aun afronta retos que debe superar por ejemplo aunque ha ampliado sustancialmente las alianzas con otras organizaciones y la tecnologia que ofrece su situacion financiera no ha avanzado igual esta misma semana la empresa informaba de unos ingresos en el segundo trimestre de millones de dolares lo que supone un descenso interanual del la compania ha presentado resultados similares en otros trimestres recientes el impacto de las divisas y de los costes energeticos esta superando el progreso operativo que estamos haciendo segun comento el director financiero de kyndryl david wyshner a los analistas de wall street durante la conferencia de reporte de resultados del segundo trimestre de y aunque el riesgo de una recesion mundial ha aumentado claramente seguimos viendo una amplia demanda de transformacion digital en los servicios de infraestructura aun asi kyndryl es grande con casi millones de dolares de ingresos anuales empleados operaciones en mas de paises y una base de clientes que incluye a de las empresas de fortune en el momento de su escision su director general martin schroeter afirmo que kyndryl puede ampliar su mercado potencial a mas de millones de dolares a mediados de la decada la empresa se esfuerza por aumentar sus ingresos por ejemplo en los primeros seis meses de su ejercicio fiscal kyndryl firmo contratos vinculados a las alianzas que tiene con los hiperescalares de cloud por un valor agregado de mas de millones de dolares con un objetivo de millones de dolares en firmas de acuerdos con estas companias para este ano la empresa esta solo al principio del camino para ubicarse como un jugador de peso en modernizacion de infraestructura donde compite con accenture dxc technology atos fujitsu infosys rackspace tata consultancy services y wipro en general creo que kyndryl esta haciendo un excelente trabajo para establecerse como una entidad independiente y en sintonia con las necesidades cambiantes de los clientes empresariales explica charles king presidente y analista principal de pund it una de las estrategias clave de kyndryl ha sido el aumento de las alianzas y asociaciones con otros jugadores especialmente con los grandes actores de la nube se ha asociado con google aws microsoft cisco vmware elastic citrix lenovo sap servicenow cloudera lenovo dell y muchos otros al principio en el ambito de la nube solo ofreciamos los servicios de ibm cloud que fue un participante tardio en el mercado con un de la cuota de mercado por lo que estabamos fuera del del mercado segun harish grama lider de practica global de kyndryl para la nube pero en un mes firmamos con microsoft azure y despues un acuerdo muy similar con google en gcp y con aws y esto nos dio inmediatamente la capacidad de jugar en mas del del mercado realmente hemos aumentado el ecosistema que nuestros clientes pueden utilizar ahora y en el futuro el aumento de las alianzas es solo una parte de la estrategia de crecimiento otra es la incorporacion de nuevas tecnologias y servicios y en este sentido kyndryl bridge es un componente clave anunciado en septiembre bridge amalgama las herramientas las asociaciones la propiedad intelectual y los procesos que ha acumulado a lo largo de los anos de prestacion de servicios de infraestructura y los utiliza para ofrecer capacidades como servicio respaldadas por aplicaciones para controlar y gestionar la infraestructura empresarial la direccion de kyndryl tenia que hacer dos cosas en palabras de king en primer lugar tenia que mantener un equilibrio en la prestacion de los servicios tradicionales de los que dependen sus clientes en segundo lugar tenia que desarrollar nuevas ofertas que demostraran su perspicacia empresarial y tecnologica el amplio abanico de asociaciones estrategicas que kyndryl ha firmado el ano pasado ha contribuido en gran medida a cumplir estos dos puntos sin embargo las soluciones propias como bridge demuestran que la empresa tambien esta ampliando y aprovechando plenamente sus propios activos y conocimientos la intencion de bridge es integrar diversos entornos como cloud multicloud y las redes de edge utilizando la experiencia en ingenieria de kyndryl y sus alianzas con proveedores de infraestructura puede proporcionar un mayor acceso y control de las herramientas criticas ademas de la experiencia de los profesionales de kyndryl en la nube los datos y la ia la seguridad y la resiliencia la modernizacion del mainframe entre otras areas segun afirman desde la propia compania con el tiempo bridge se expandira y crecera y pasaremos de la observabilidad que va de como navegar por nuestros servicios y mejorar las operaciones de ti a las capacidades de autoservicio e incluso la capacidad de suscribirse digitalmente para el suministro y la gestion de servicios incluidos los servicios basados en las tecnologias de los socios como explico schroeter ceo de la empresa en la llamada con los analistas financieros de la compania otra area en la que kyndryl espera un gran crecimiento es de la recientemente anunciada practica de asesoramiento empresarial consult la empresa defiende que las contrataciones de servicios de asesoramiento aumentan un ano tras ano y espera que este negocio crezca a medida que se integre en consult de hecho esperan utilizar esta nueva division junto con bridge para desarrollar una vision de los datos en tiempo real de modo que sea posible resolver problemas empresariales complejos como la integracion segura de los mundos de la nube hibrida multicloud con los recursos y redes existentes otra nueva pieza del plan de la empresa es la modernizacion del mainframe de hecho recientemente ha ampliado su asociacion con microsoft para incluir la conectividad del mainframe a las aplicaciones y cargas de trabajo en la nube la ampliacion une el servicio de mainframe zcloud de kyndryl con power platform de microsoft un paquete de aplicaciones y automatizacion de flujos de trabajo de bajo codigo que da acceso a servicios en la nube como microsoft azure office y teams el objetivo de esto es facilitar a las organizaciones el acceso y la integracion de los datos basados en el mainframe con los recursos basados en la nube y combinar esos datos con otra informacion para crear nuevas aplicaciones la compania tambien esta trabajando con google cloud y su recientemente anunciado servicio dual run para ayudar a migrar las cargas de trabajo de mainframe a la nube en el pasado queriamos vender mainframes senala grama ya no estamos en ese negocio por supuesto si se quiere comprar uno perfecto pero si un cliente quiere modernizar su entorno actual de mainframe le ayudaremos si quiere abandonar el mainframe o escalarlo a la nube tambien le ayudaremos a hacerlo la conclusion es que conocemos el mainframe y sabemos que seguira existiendo durante mucho tiempo y podemos ayudar a las organizaciones a hacer lo que quieran con el concluye el experto grama los analistas esperan que kyndryl amplie su base de clientes a empresas mas pequenas kyndryl conoce bien y tiene soluciones solidas para las grandes empresas segun king la empresa es menos conocida entre las organizaciones mas pequenas y tiene menos representacion entre este grupo dada la riqueza de oportunidades que existe en el espacio de las pymes espero que kyndryl desarrolle ofertas para esos clientes por ultimo kyndryl se enfrenta a los mismos vientos en contra de la situacion de la economia mundial que cualquier otro proveedor de servicios tecnologicos recuerda king tambien se necesita tiempo paciencia y esfuerzo para poner en marcha nuevos negocios como los que kyndryl persigue con socios estrategicos de forma sostenible tiene que demostrar que puede adaptarse a los continuos cambios y retos empresariales y ayudar a sus clientes a afrontar y responder con exito a esos mismos retos,kyndryl cumple un ano de vida con el desafio y el plan de aumentar sus ingresos y beneficios,alianzas,28dee1f7-d843-4572-bad2-e349843e26d2
,empresas se unen para capacitar a personal en energia renovable,alianzas,8c8f3008-f35d-43ef-b6b9-696480d4668a
anel y laboral kutxa han renovado su convenio de colaboracion con el objetivo de fortalecer a cooperativas y sociedades laborales en el actual entorno de incertidumbre facilitando el acceso a la financiacion y a los fondos next generation ademas contempla lineas especificas para favorecer que pueden incorporarse socias y socios trabajadores a este modelo empresarial basado en las personas asi como apoyo al emprendimiento la firma del convenio ha tenido lugar en pamplona y en la misma han tomado parte ignacio ugalde presidente de anel y de cepes navarra eduardo elizalde y maitane bueno directores de zona de laboral kutxa este convenio se enmarca en el proceso de intercooperacion basado en los valores comunes cooperativos y con un firme compromiso con las empresas de economia social el hecho que laboral kutxa sea una cooperativa de credito y ademas asociada a anel hace que tenga un especial conocimiento y sensibilidad ante las necesidades de las empresas de economia social explica ugalde quien destaca que desde la asociacion se trabaja con alianzas que favorezcan el emprendimiento y la creacion de empresas pero tambien su consolidacion y crecimiento es fundamental que una vez en marcha cooperativas y sociedades laborales no se sientan solas y que cuenten con apoyos para seguir adelante esto es siempre necesario pero se ha imprescindible en etapas complejas como la actual de ahi tambien la importancia del asesoramiento personalizado para el acceso a los fondos next generation asi el convenio incluye que las cooperativas y sociedades laborales de anel puedan utilizar sin coste el servicio de laboral next que permite el acceso a una plataforma web donde obtener informacion especifica para cada empresa y una oficina tecnica para la atencion de consultas resolucion de dudas y analisis de elegibilidad de los proyectos en relacion con la convocatoria next generation identificada por la empresa,anel y laboral kutxa renuevan su alianza para fortalecer a cooperativas y sociedades laborales en un entorno de incertidumbre,alianzas,f9ce999e-d87b-4cca-83e0-d8cc9e1cf00b
la pandemia por covid impulso importantes cambios en las dinamicas laborales a nivel mundial le abrio la puerta a la flexibilizacion del trabajo y a la oportunidad de ejercer labores de forma remota y digital lea cuidar la labor que debe dignificarse la propuesta de onu mujeres esto ha hecho que cada vez sean mas frecuentes las busquedas de trabajo que permitan trabajar desde cualquier lugar solo con una conexion a internet ademas existen ya paginas web especializadas en esta tarea angelist esta es una de las startup mas grandes a nivel mundo en esta materia brinda apoyo para que emprendedores e inversionistas se encuentren en una misma plataforma en este sentido permite que las personas inviertan en empresas emergentes o se convierta en trabajador de una a traves de las vacantes disponibles working nomads a traves de esta plataforma es posible publicar oportunidades de empleo y a su vez aplicar a las que estan disponibles asimismo tienen oportunidades en mas de categorias remotive esta plataforma tiene vacantes provenientes de diferentes paises como estados unidos reino unido alemania espana francia paises bajos ucrania portugal y suiza todas ellas se ejercen de forma virtual vea ausentismo laboral al ano un empleado falta dias a su trabajo los puestos de trabajo estan habilitados en diferentes sectores como programadores disenadores profesionales de marketing y en recursos humanos we work remotely esta es una pagina que ofrece diferentes posibilidades en la industria ti alli encontrara trabajos en desarrollo web redaccion de contenido marketing entre otros asimismo permite publicas oportunidades laborales en caso de estar reclutando himalayas esta es una aplicacion con mas de vacantes de trabajo que se ejercen de forma remota cabe destacar que las vacantes exigen paises especificos desde donde se ejerceria el trabajo asi se ejecute de forma totalmente digital siga leyendo mentalidad de crecimiento que es esta habilidad y como cultivarla remote co esta es una de las plataformas mas grandes para trabajo remoto y tiene alianzas importantes con cnn inc pcworld entrepreneur fast company y cnbc mas de empresas hacen parte de su base de datos portafolio,buscando trabajo remoto estas paginas web le ayudan con vacantes,alianzas,3032eabc-975c-40f9-ab6f-48b4bd15e3c3
sede de unicaja en malaga efe los acuerdos comerciales con grandes firmas son clave en la estrategia para potenciar el canal tecnologico es uno de los grandes apartados del plan estrategico y a falta de un trimestre para cerrar el primer ano del trienio de actividad previsto la apuesta digital de unicaja banco ofrece los primeros signos del potencial que ofrece para captar,unicaja despega la nueva apuesta digital del banco,alianzas,e0ac3136-98d7-4ea7-a0d5-253a4971d0a4
 , ,alianzas,42fa0d62-086d-46e7-ade1-76b294c4c249
las escuelas de negocios se perfilan como socios estrategicos de las empresas que buscan la transformacion digital y la sostenibilidad fue uno de los temas que se debatio este martes con los representantes de mas de escuelas de negocios a nivel global que se dan cita en el congreso del consejo latinoamericano de escuelas de administracion cladea que se desarrolla en guayaquil hasta este miercoles en el campus de la escuela superior politecnica del litoral espol en la prosperina durante el congreso se presentan investigaciones y trabajos en tematicas relacionadas con economia finanzas gestion del talento humano responsabilidad social marketing emprendimiento gestion de proyectos innovacion tic politica entre otras que sentaran las bases para potenciar el desarrollo economico y social de america latina espae alcanza por quinta vez consecutiva el sitio de primera escuela de negocios del ecuador mientras el tema de la transformacion digital y la sostenibilidad fue abordado dentro del panel principal como pueden las escuelas de negocios crear un futuro con equidad y sostenibilidad en este participo como moderadora la rectora de la espol cecilia paredes quien hizo un llamado a las empresas y la academia a crear valor y unirse con fines estrategicos a la vez que destaco el desafio para la region que significa que los estudiantes salgan de las aulas y enfoquen su vision hacia la sostenibilidad y la transformacion digital publicidad el panel estuvo conformado por pierangela sierra ceo de tipti y representante de la onu en etrade for woman el decano de eada business school jordi diaz y paola ochoa chair de cladea y profesora de espae escuela de negocios de la espol durante el foro se expusieron algunos casos en los que las empresas y la academia lograron sinergias importantes con resultados sierra por ejemplo menciono que su empresa no solo se ha movilizado en transformacion digital sino que estan aliados con los ods pero cada vez tienen novedades con los procesos porque no encuentran profesionales que los guien en estos temas ahi la academia nos ayuda a normar estas situaciones y podemos solucionar estas necesidades concluyo publicidad una agenda de transformacion digital con siete ejes fue presentada por el ministerio de telecomunicaciones hizo hincapie en la escasez de talento en las carreras de transformacion digital y tecnicas necesitamos incorporar al genero femenino en estas carreras solo son un frente al del genero masculino y asi sigue esa tendencia que las mujeres optan menos por estas carreras manifesto la representante de tipti por otro lado diaz quien se enlazo desde barcelona espana senalo que las escuelas de negocios deben unirse a nivel global no pensar tanto en ser competencia sino ser mas inclusivas para colaborar con el cambio que el mundo experimenta en la situacion actual para jordi diaz decano de eadabusiness el cambio climatico se hace sentir las empresas empiezan a detectar que deben actuar y los clientes se fijan cada vez mas en los productos que adquieren cladea pic twitter com ln e aa ag espae escuela de negocios de la espol espae october hoy en dia las empresas detectan que deben actuar porque los clientes se fijan en los productos que adquieren expreso finalmente ochoa califico como prioritario que las escuelas de negocios de la region desarrollen la formacion de su cuerpo docente para alcanzar una mentalidad de sostenibilidad y asi esta se pueda transmitir a los alumnos este miercoles el evento cierra con una sesion sobre escuelas de negocios hacia el estrategias y nuevas tendencias ademas de la transformacion digital en iberoamerica las que seran dirigidas por representantes de las escuelas de negocios de la universidad de san buenaventura de cali escuela de posgrado en administracion de negocios de la universidad cetys esan entre otras i,alianzas entre academia y empresas por la transformacion digital y la sostenibilidad se abordo en encuentro regional de escuelas de negocios,alianzas,3b16a74b-5e4a-4144-8d38-3f2543cb0205
 , ,alianzas,feac866d-065a-48b0-9a7b-37013c0bdb28
adidas termina relacion con kanye west nueva york cnn business en las ultimas semanas minoristas redes sociales celebridades y empresas de moda y entretenimiento han dejado atras las alianzas comerciales con el rapero ye ye tambien conocido como kanye west se ha convertido en un iman de controversias a principios de octubre ye lucio una camiseta con el lema white lives matter y vistio a varias modelos negras con ropa con la misma frase en su desfile de yzy en la semana de la moda de paris el lema ha sido vinculado por la liga antidifamacion al klu klux klan en un episodio del podcast drink champs de minutos de duracion emitido a principios de este mes el rapero hizo numerosos comentarios escandalosos que provocaron repercusiones financieras reales para el y sus socios de marca en el podcast west dijo puedo decir cosas antisemitas y adidas no puede dejarme y ahora que tambien sugirio que george floyd murio por una sobredosis de fentanilo y no por brutalidad policial y repitio varias teorias de conspiracion antisemitas redoblandolas en entrevistas posteriores mas tarde west amenazo en twitter con ir defcon a la gente judia publicidad desde los comentarios antisemitas de ye las empresas se han visto presionadas a tomar mas medidas contra el estas son las empresas que han cortado lazos con ye adidas el lunes adidas termino su asociacion con kanye west con efecto inmediato en un comunicado el fabricante de ropa deportiva dijo que no tolera el antisemitismo y cualquier otro tipo de discurso de odio y dijo que sus recientes comentarios eran inaceptables odiosos y peligrosos adidas dijo que violaban los valores de diversidad e inclusion respeto mutuo y equidad de la compania las ventas y la produccion de sus productos de la marca yeezy se han detenido asi como los pagos a ye y sus empresas adidas dijo que sufrira un golpe de millones de dolares en sus ventas del cuarto trimestre gap el rapero dijo que estaba terminando su rocosa relacion de dos anos con gap el de septiembre citando incumplimiento sustancial ye dijo que no le quedo mas remedio que terminar su colaboracion alegando que la empresa no abrio tiendas de la marca yeezy ni distribuyo su mercancia como estaba previsto dijo su abogado en un comunicado this dude kanye is a clown adidas what do you think about this he seems to imply you re okay with antisemitism pic twitter com igjlnmopgl alexander s vindman avindman october la forma en que trabajamos juntos para ofrecer esta vision no esta alineada y estamos decidiendo terminar la asociacion dijo mark breitbard presidente y ceo de gap brand en un correo electronico interno en un primer momento gap dijo que los articulos existentes se seguirian vendiendo incluyendo las proximas colecciones hasta el otono y la primera mitad de pero hoy ha revertido esa decision instagram un portavoz de meta dijo que el contenido de la cuenta de ye fue eliminado por violar las politicas de la compania y se coloco una restriccion en su cuenta tambien el de octubre aunque meta no especifico el contenido west compartio una publicacion que fue criticada por ser antisemita posteriormente west regreso a twitter tras casi dos anos de ausencia de la plataforma de medios sociales lo que tampoco duro mucho claves para entender por que a kanye west lo bloquearon en redes sociales twitter twitter bloqueo su cuenta tras un tuit antisemita publicado el de octubre en el tuit que ya ha sido eliminado west decia que iba a death con sic personas judias y tambien que jugaron conmigo y trataron de poner en la lista negra a cualquiera que se oponga a su agenda sin especificar a que grupo se dirigia segun los registros de internet archive s wayback machine extraidos por cnn balenciaga los comentarios antisemitas de kanye tambien fueron la gota que colmo el vaso de la casa de moda de lujo balenciaga que rompio sus vinculos el fin de semana kanye habia colaborado con balenciaga en la popular linea yeezy gap a principios de este ano balenciaga ya no tiene ninguna relacion ni planes para futuros proyectos relacionados con este artista dijo kering la empresa matriz de balenciaga en un comunicado a wwd creative artists agency la prominente agencia de talentos dijo a cnn este lunes que ye ya no forma parte de sus clientes,asi es como las empresas estan cancelando a kanye west,alianzas,b6f3762a-0377-4cdb-9179-0f7ecbcc26b6
la compania domina busca mantener los casi mil puestos de trabajo formales que genera en el marco de su compromiso con el pais con todas las de la ley a pesar de la tendencia de empleo colaborativo en el sector de mensajeria esta empresa le apuesta a una politica de contratacion formal la generacion de oportunidades de empleo apoyo a obras sociales promocion de aprendizajes para sus colaboradores y alianzas estrategicas bajo politicas responsables que generan valor es el aporte de domina al pais la compania ofrece soluciones a traves de sus tres unidades de negocio logistica digital y bpo desde que nacio hace casi anos ha tenido como pilar fundamental generar conexiones humanas e innovadoras entre las personas marcas y empresas para contribuir al desarrollo social y economico de colombia juan pablo chavarriaga hoyos gerente general de la empresa aseguro que domina aporta al desarrollo de colombia y tiene una politica de empleo que ha permanecido a lo largo de los anos como eje fundamental cuando nacio no era comun que en el area de domicilios y mensajeria se hablara de formalizacion en los contratos nosotros lo hicimos actualmente pese a que en el sector predomina una politica de empleo colaborativo y de plataforma hemos mantenido esos principios y hoy tenemos casi mil puestos de trabajo formales aseguro la equidad tambien es un principio importante para domina el por ciento de los cargos directivos son ocupados por mujeres ademas en sus instalaciones tienen salas de lactancia y se fomenta el teletrabajo la compania tambien hace parte del programa empleo joven y se ha convertido en generadora de puestos de trabajo para estudiantes del sena nuestra politica laboral es integral en cuanto a derechos humanos y antidiscriminacion todas las personas tienen oportunidad de trabajar con nosotros afirmo chavarriaga otra de las areas en la que sobresalen es la de sostenibilidad social y medioambiental gracias a iniciativas como los pilotos de entregas de documentos y medios de pago con motos electricas la implementacion de empaques con aditivos biodegradables y politicas que promueven la diversidad e inclusion en la organizacion ademas en el tema social domina apoya a la fundacion sumando corazones que trabaja con poblaciones vulnerables desde su creacion en el ha entregado mas de mercados apadrina a ninos y ninas en estado de desnutricion en la clinica santa ana de medellin tiene un comedor comunitario en un barrio de medellin aporta a dos ancianatos para sus sostenimiento y tiene comedores para perros callejeros en varios puntos de la ciudad domina apoya a la fundacion sumando corazones foto domina nuestro aporte es con toda la logistica y con el tiempo de nuestros colaboradores ademas de aportes en dinero agrego chavarriaga para quien lo mas importante es seguir construyendo una mejor sociedad a traves de procesos y programas que generen bienestar si crecen nuestros colaboradores nuestra comunidad nuestra ciudad y pais crecemos nosotros eso es lo que sonamos,con todas las de la ley a pesar de la tendencia de empleo colaborativo en el sector de mensajeria esta empresa le apuesta a una politica de contratacion formal,alianzas,4431a23b-d4cf-4160-a1bf-fa4c40cbb318
cartagena acoge el i foro internacional de la asociacion columbares titulado el proposito social de la agenda social creando alianzas con esta iniciativa celebrada en el batel empresas instituciones y entidades sociales se reunen para continuar creando relaciones que ayuden a los colectivos mas vulnerables siguiendo con los objetivos de desarrollo sostenible el evento ha sido inaugurado este miercoles de octubre por la alcaldesa de cartagena noelia arroyo quien ha estado acompanada por la presidenta de la autoridad portuaria yolanda munoz la directora de columbares rosa cano la concejal de turismo cristina perez el director general de gobernanza y participacion ciudadana jorge vilaplana asi como responsables de diferentes instituciones y empresas la alcaldesa ha destacado la importancia de impulsar estas iniciativas desde el ambito publico y privado para conseguir que la responsabilidad social se considere como algo participativo ya que es bueno para todos en esta linea arroyo ha puesto de relieve la implicacion del ayuntamiento con los colectivos mas vulnerables a traves de la concejalia de servicios sociales de esta manera la alcaldesa ha subrayado la colaboracion entre administraciones publicas empresas y entidades sociales es muy importante que estemos alineados y trabajemos en red para dar la respuesta que necesitan los ciudadanos la directora de columbares rosa cano ha insistido en la importancia de fomentar esas alianzas y ha explicado que el encuentro busca confluir los objetivos de las empresas y entidades del tercer sector para ponerlos al servicio de la sociedad consiguiendo mejorar la vida de las personas necesitamos que las empresas sean conscientes del gran papel que desarrollan en la sociedad ha dicho cano quien tambien ha agradecido la implicacion de las organizaciones de la region ya que son de las mejores valoradas del pais respecto al impacto que tienen este tipos de eventos en el sector turistico de cartagena la alcaldesa ha dicho que trabajamos como capital turistica de la region de murcia para seguir celebrando mas eventos de caracter regional nacional e internacional la iniciativa cuenta con la financiacion del ministerio de derechos sociales y agenda y la colaboracion del ayuntamiento de cartagena asi como otras diferentes empresas e instituciones representantes de organizaciones como iberdrola la caixa estrella de levante o soltec entre otras han asistido al evento durante toda la jornada los interesados han podido asistir a mesas redondas y ponencias en las que se han abordado los diferentes objetivos que conforman la agenda en la que se se establecen objetivos como mejorar la igualdad entre hombres y mujeres generar mas empleo de calidad revertir la situacion de la pobreza ha dicho cano toda la programacion del foro ha sido retransmitida en directo a traves de youtube,empresas y entidades sociales crean alianzas en cartagena con el i foro internacional de columbares,alianzas,20148c94-4027-4079-a4d8-ca68b095b05c
redaccion oct somos la unica plataforma multinube que permite hacer una hibridacion sencilla tanto de aplicaciones como de datos y operaciones esta es la carta de presentacion de jorge vazquez nuevo director general de nutanix para iberia desde el pasado mes de marzo quien ha hecho un recorrido ante la prensa de la ultima decada de la compania desde los principios de la hiperconvergencia hasta una aproximacion que va desde el onpremise hasta el extremo pasando por los distintos sabores de la nube el directivo todo un veterano de la industria tecnologica local y que ha estado a la cabeza de veeam en los ultimos anos o anteriormente en tibco ha explicado que para cubrir todo este ecosistema una compania de software debe invertir gran parte de lo que gana y desarrollar un camino continuo de alianzas de hecho la firma suma caminos conjuntos en todas estas areas por ejemplo en la nube privada con hpe lenovo y dell y en la publica con aws y azure microsoft ademas de contratos con ovh y cyxtera o con citrix en la parte de colaboracion una de los ultimos acuerdos es el firmado con red hat para ayudar a los clientes la creacion escala y gestion de aplicaciones nuestros clientes trabajaban de forma separada con ambas empresas y los frutos de esta alianza les benefician explicaba alejandro solana director tecnico de nutanix iberia a computerworld a colacion de esta estrategia la empresa en numeros por el momento cree vazquez las tasas de adopcion de la nube publica aun son bajas por lo que los entornos no pueden ser condicionantes esta idea la de cubrir todos los contextos ha llevado a la firma a tener clientes en todo el globo sumando en el ultimo ano y a crecer un a nivel de facturacion en espana tal y como se ha desgranado esta presente en el del ibex ha ganado un mas de clientes con respecto al ano anterior y ha aumentado en un su fuerza laboral ademas cuenta como gran pilar su centro europeo de excelencia ubicado en barcelona con el objetivo de impulsar la ejecucion de estrategias hibridas multicloud,inversion y alianzas el camino de nutanix para la hiperconvergencia en multicloud,alianzas,b2416608-5084-4218-b6b7-c08d1b783bae
hermosillo sonora luego de que el alcalde antonio astiazaran inaugurara ayer los cargadores para patrullas electricas y paneles solares la directora de la agencia municipal de energia y cambio climatico amecc carla neudert cordova dio una explicacion sobre los detalles tecnicos de estos paneles solares rysen de watts ademas de la instalacion de cargadores marca jac que se ubican en los cajones de estacionamiento de cada patrulla asi como de las subestaciones electricas y una compacta a nombre de la cadena comercial oxxo el director de operaciones zona noroeste omar leyva trujillo reitero el compromiso de mantener alianzas con el gobierno municipal para la realizacion de proyectos sin precedentes como este avance en la comandancia zona norte asistieron alvaro bracamonte secretario de gobierno las regidoras zulma galaz sheila cirett carbajal y lupita herrera el regidor eduardo acuna alejandra lopez diputada local armando gutierrez diputado local federico gonzalez celaya de junior foods carls jr felix tonella platt presidente del consejo ciudadano de seguridad publica javier dagnino y alan cadena miembros del patronato de seguridad publica de hermosillo a c proveedoras de paneles solares femsa solarix energy s a de c v voltec solaris renewables jesus agustin lopez alfonso aguilar troncoso globe all s a de c v fuente ayuntamiento de hermosillo,empresas reiteran compromiso de alianzas con el municipio de hermosillo,alianzas,63498d80-6cfb-45f1-a3a0-ba4f45eef868
ilunion hotels y coca cola europacific partners han firmado una alianza para colaborar en diferentes proyectos que fomenten y promuevan los valores de diversidad y sostenibilidad un acuerdo que va mas alla de una relacion de cliente proveedor de hecho ambas entidades llevan anos trabajando juntas en este tipo de iniciativas ilunion hotels colabora desde hace anos en algunos proyectos ambientales de coca cola como mares circulares cooperacion que ahora se amplia al proyecto gira jovenes para aportar formacion e inspiracion a los jovenes participantes en cuestiones de diversidad e inclusion la directora de sostenibilidad de coca cola europacific partners carmen gomez acebo ha subrayado que la emergencia climatica la perdida de la biodiversidad la lucha contra la desigualdad o la inclusion tanto en el ambito laboral como en las comunidades son aspectos que requieren de actuaciones urgentes que nos permitan construir un mundo mejor son compromisos que compartimos con ilunion hotels por lo que esta alianza nos permite seguir avanzando en estos objetivos por su parte ana maria lopez de san roman directora de sostenibilidad de la cadena ha senalado la importancia y necesidad de alianzas para dar respuesta a los retos que tenemos como empresas y como sociedad contar con aliados como coca cola sin duda sera un impulso para seguir aportando y sumando impactos positivos,ilunion hotels y coca cola se unen en pro de la diversidad y sostenibilidad,alianzas,c1a81bf4-6dd0-4868-b986-da18bd360e1e
aigues de barcelona y la confederacion de asociaciones vecinales de catalunya confavc han celebrado la graduacion de la segunda promocion de cinco personas del programa becas jovenes talentos en un acto en el agora del museu de les aigues iniciado en el programa cuenta actualmente con alumnos becados que cursan estudios en universidades publicas catalanas como por ejemplo la universitat politecnica de catalunya upc y la universitat de barcelona ub felipe campos consejero delegado de aigues de barcelona ha remarcado en su intervencion en el acto el valor de las alianzas con entidades como la confavc para hacer realidad iniciativas como el programa becas jovenes talentos con el que la compania quiere facilitar el acceso a la universidad de jovenes brillantes independientemente de sus recursos noticias relacionadas ademas ha anadido que para aigues de barcelona la accion social y el compromiso con las personas son ejes fundamentales de nuestra actividad con programas como este queremos contribuir a una sociedad mas equitativa y sostenible donde se promueva la igualdad de oportunidades y esto lo hacemos a traves de la colaboracion con las entidades del territorio en este caso la confavc campos ha animado a las cinco personas graduadas a convertir esta experiencia en una plataforma de lanzamiento al mercado laboral por eso es importante interactuar en el programa alumni para acceder a oportunidades de trabajo el acto ha contado con las intervenciones de jordi giro presidente de la confavc y mohamed el amrami presidente de la asociacion suara y referente en el mundo social y ha finalizado con una mesa redonda moderada por meritxell farre directora de accion social y participacion de aigues de barcelona con la participacion de las cinco personas becadas zepi lin graduado en ingenieria mecanica oumayya allou graduada en ingenieria quimica oumaima seddik graduada en psicologia anggie rizo graduada en fisica y oussama ben el fassi graduado en ingenieria de tecnologias y servicios de telecomunicacion todas ellas han explicado su experiencia durante la carrera destacando la importancia de haber obtenido la beca para cursar los estudios con los que sonaban y abrir las puertas de su futuro profesional,aigues de barcelona y la confavc celebran la segunda graduacion del programa becas jovenes talentos,alianzas,b2f2d8c6-1246-48d8-b52b-f29c2396d062
